T2s_Id,Conpany_Name,Company_Description,Profile_URL,Address,Location
10821,Global Tool Supply Limited,,http://www.tech2select.de/global-tool-supply-limited/,"Room 1102, The fourth Building, Nanhaicheng Center, Nanshan District 12, 518054, Shenzhen, China","<Point><coordinates>113.9239067,22.5212111</coordinates></Point>"
5480,"Atykov CZ, s.r.o.",,http://www.tech2select.com/comp-5480/,"Zavodni 540/51, 73506, Karvina - Nove Mesto, Czech Republic","<Point><coordinates>18.5452015,49.8624907</coordinates></Point>"
1950,W. Hesse & Bauckhage GmbH,,http://www.tech2select.com/w-hesse-und-bauckhage-gmbh/,"Talstr. 146, 58515, L&uuml;denscheid, Germany","<Point><coordinates>7.5840924,51.205923</coordinates></Point>"
10822,Qualit&auml;tsmangagement Auftragsvermittlung,,http://www.tech2select.com/qualitaetsmangagement-auftragsvermittlung/,"Salinweg 60, 83071, Stephanskirchen, Germany","<Point><coordinates>12.15546,47.85553</coordinates></Point>"
2667,Alimex GmbH,,http://www.tech2select.com/alimex-gmbh/,"Daimlerstr. 21-23, 47877, Willich, Germany","<Point><coordinates>6.50982,51.26867</coordinates></Point>"
1294,M. J&uuml;rgensen GmbH & Co. KG,,http://www.tech2select.com/m-juergensen-gmbh-und-co-kg/,"Markschell 3, 24966, S&ouml;rup-M&ouml;llmark, Germany","<Point><coordinates>9.6799301,54.7196615</coordinates></Point>"
2061,TMS Produktionssysteme GmbH,,http://www.tech2select.com/tms-produktionssysteme-gmbh/,"Gaisbergerstra&szlig;e 50, 4030, Linz, Austria","<Point><coordinates>14.3281077,48.2658125</coordinates></Point>"
1898,Fehrmann Metallverarbeitung GmbH,,http://www.tech2select.com/fehrmann-metallverarbeitung-gmbh/,"Stenzelring 19, 21107, Hamburg, Germany","<Point><coordinates>10.00979,53.51834</coordinates></Point>"
7863,RUMPEL Pr&auml;zisionstechnik,,http://www.tech2select.co.uk/rumpel-praezisionstechnik/,"Enhofer Str. 47, 88515, Wilfingen, Germany","<Point><coordinates>9.3603715,48.1344087</coordinates></Point>"
2902,Cytec Zylindertechnik GmbH,,http://www.tech2select.com/cytec-zylindertechnik-gmbh/,"Steffensrott 1, 52428, J&uuml;tlich, Germany","<Point><coordinates>6.33028,50.92558</coordinates></Point>"
3066,EMG Eisen- u. Metallgu&szlig;werk GmbH,,http://www.tech2select.com/emg-eisen--u-metallgusswerk-gmbh/,"Siemensstr. 28, 84466, Waldkraiburg, Germany","<Point><coordinates>12.3966004,48.2157165</coordinates></Point>"
6258,"Metalkov MB, s.r.o.",,http://www.tech2select.com/comp-6258/,"Gagarinova 1102, 67602, Moravske Budejovice, Czech Republic","<Point><coordinates>15.8049864,49.0596523</coordinates></Point>"
1855,Brockfeld & Meyer GmbH & Co. KG,,http://www.tech2select.com/brockfeld-und-meyer-gmbh-und-co-kg/,"Gerhard-Hauptmann-Str. 14-18, 32257, B&uuml;nde, Germany","<Point><coordinates>8.58336,52.20608</coordinates></Point>"
5704,"EUROstand, s.r.o.",,http://www.tech2select.com/comp-5704/,"Ksirova 118e, 61900, Brno-jih - Horni Herspice, Czech Republic","<Point><coordinates>16.6147938,49.1697384</coordinates></Point>"
2868,Cejn Product GmbH,,http://www.tech2select.com/cejn-product-gmbh/,"Rotter Viehtrifft 9, 520108, K&ouml;ln, Germany","<Point><coordinates>7.1210253,50.8172764</coordinates></Point>"
3797,Esab Slowakia s.r.o.,,http://www.tech2select.com/comp-3797/,"Rybnicá 40, 83006, Bratislawa, Slovakia","<Point><coordinates>17.1835567,48.2199484</coordinates></Point>"
2705,Bima Systeme GmbH & Co. KG,,http://www.tech2select.com/bima-systeme-gmbh-und-co-kg/,"Am Ettenbach 5, 72379, Hechingen, Germany","<Point><coordinates>8.95795,48.3688</coordinates></Point>"
10256,Thomas Schneider Pr&auml;zisionsdrehteile,,http://www.tech2select.com/thomas-schneider-praezisionsdrehteile/,"Auf der Ebene 7 , 77793, Gutach, Germany","<Point><coordinates>8.20221,48.26748</coordinates></Point>"
10142,MESA GmbH,,http://www.tech2select.com/mesa-gmbh/,"An der Asbacher Str. 5 , 98574, Schmalkalden, Germany","<Point><coordinates>10.4776195,50.7212289</coordinates></Point>"
10823,DEK printing machines GmbH,,http://www.tech2select.co.uk/index.php?set_ActivMenu=161&ShowFirmId=10823,"Theodor Heus Str. 57, 61118, Bad Vilbel, Germany","<Point><coordinates>8.7513888,50.2105914</coordinates></Point>"
5895,Ikva vyrobni druzstvo,,http://www.tech2select.com/comp-5895/,"U cihelny 6, 66491, Ivancice, Czech Republic","<Point><coordinates>16.3823404,49.1050895</coordinates></Point>"
6322,MPW - a. Bayer s. r. o.,,http://www.tech2select.com/comp-6322/,"Rubesova 645/29, 32600, Plzen 2 - Slovany, Czech Republic","<Point><coordinates>13.3919393,49.7416866</coordinates></Point>"
7263,TAUGÉP Gumiipari Gépgyártó és Kereskedelmi Kft.,,http://www.tech2select.com/comp-7263/,"Alkotmány u. 13., 6772, Deszk, Hungary","<Point><coordinates>20.2297699,46.215956</coordinates></Point>"
5628,"Desmon, s.r.o.",,http://www.tech2select.com/comp-5628/,"namesti Republiky 55, 53002, Pardubice I - Zelene Predmesti, Czech Republic","<Point><coordinates>15.7769345,50.0372992</coordinates></Point>"
1373,Miele & Cie. KG,,http://www.tech2select.com/miele-und-cie-kg/,"Karl-Miele-Str. 29, 33332, G&uuml;tersloh, Germany","<Point><coordinates>8.398447,51.9117276</coordinates></Point>"
2805,GEBRA-Metallwarenfarbrik GmbH,,http://www.tech2select.com/gebra-metallwarenfarbrik-gmbh/,"In der Bornwiese , 56235, Ransbach-Baumbach, Germany","<Point><coordinates>7.71845,50.45396</coordinates></Point>"
6016,"Koint Tabor, s.r.o.",,http://www.tech2select.com/comp-6016/,"Hromadkova 1794, 39002, Tabor, Czech Republic","<Point><coordinates>14.6788137,49.4098306</coordinates></Point>"
6615,"Soms, s.r.o.",,http://www.tech2select.com/comp-6615/,"Duchcovska 150, 41752, Hostomice, Czech Republic","<Point><coordinates>13.7981584,50.5892526</coordinates></Point>"
6292,"Mizma, s.r.o.",,http://www.tech2select.com/comp-6292/,"Kricen cp. 2, 53341, Pardubice, Czech Republic","<Point><coordinates>15.6524227,50.109908</coordinates></Point>"
1652,LEOTEC Technische Handels- u. Produkionsges.m.b.H.,,http://www.tech2select.com/leotec-technische-handels--u-produkionsgesmbh/,"Neubauzeile 101, 4030, Linz, Austria","<Point><coordinates>14.2796377,48.2420735</coordinates></Point>"
2937,Dratec GmbH,,http://www.tech2select.com/dratec-gmbh/,"Maybachstr. 13, 71686, Remseck a.N., Germany","<Point><coordinates>9.26228,48.8908</coordinates></Point>"
6489,"Prumyslove Barierove Systemy, s.r.o.",,http://www.tech2select.com/comp-6489/,"Nejdecka 725, 35801, Rotava, Czech Republic","<Point><coordinates>12.5797896,50.3000865</coordinates></Point>"
6534,"Richter, s.r.o.",,http://www.tech2select.com/comp-6534/,"Kresomyslova 543/13, 14000, Praha 4 - Nusle, Czech Republic","<Point><coordinates>14.4319704,50.0646105</coordinates></Point>"
10825,AUSTROFORM d.o.o.,,http://www.tech2select.com/?set_ActivMenu=161&ShowFirmId=10825,"Dimitrija Tucovića 97, 31000, Užice, Serbia","<Point><coordinates>19.8410809,43.8558401</coordinates></Point>"
1897,Rostra Precision Controls Europe,,http://www.tech2select.com/rostra-precision-controls-europe/,"Eisengrubengasse 2-6, 2334, V&ouml;sendorf, Austria","<Point><coordinates>16.3141104,48.1094223</coordinates></Point>"
2169,Weiss Umwelttechnik Ges.m.b.H.,,http://www.tech2select.com/weiss-umwelttechnik-gesmbh/,"Ober-Laaer-Sta&szlig;e 316, 1230, Wien, Austria","<Point><coordinates>16.3554529,48.1498617</coordinates></Point>"
7200,RÉCZEG és TÁRSA Szobor és Színesfém&ouml;ntõ Kft.,,http://www.tech2select.com/comp-7200/,"Hegyalja u. 9/b, 2151, Fót, Hungary","<Point><coordinates>19.1794644,47.6348746</coordinates></Point>"
6046,"Kovelis Metal, s.r.o.",,http://www.tech2select.com/comp-6046/,"Plhovska 290, 54701, Nachod, Czech Republic","<Point><coordinates>16.1673189,50.4191081</coordinates></Point>"
10826,TECH-PROJECT KAROL MIASKIEWICZ,,http://www.tech2select.com/?ShowFirmId=10826&set_ActivMenu=161,"CHORZOWSKA 3/35, 26600, RADOM, Poland","<Point><coordinates>21.1944449,51.3989603</coordinates></Point>"
10826,TECH-PROJECT KAROL MIASKIEWICZ,,http://www.tech2select.com/?set_ActivMenu=161&ShowFirmId=10826,"CHORZOWSKA 3/35, 26600, RADOM, Poland","<Point><coordinates>21.1944449,51.3989603</coordinates></Point>"
10826,TECH-PROJECT KAROL MIASKIEWICZ,,http://www.tech2select.com/?set_ActivMenu=161&ShowFirmId=10826,"CHORZOWSKA 3/35, 26600, RADOM, Poland","<Point><coordinates>21.1944449,51.3989603</coordinates></Point>"
1390,Georg Fischer GmbH & Co KG,,http://www.tech2select.com/georg-fischer-gmbh-und-co-kg/,"Essling 41, 8934, Altenmarkt, Austria","<Point><coordinates>14.6637234,47.7194225</coordinates></Point>"
1487,H&Uuml;TTE KLEIN-REICHENBACH GESELLSCHAFT M.B.H:,,http://www.tech2select.com/huette-klein-reichenbach-gesellschaft-mbh:/,"Klein-Reichenbach 25, 3900, Klein-Reichenbach, Austria","<Point><coordinates>15.2618011,48.760587</coordinates></Point>"
2562,APV Homogeniser GmbH,,http://www.tech2select.com/apv-homogeniser-gmbh/,"Roggenhorster Stra&szlig;e 9 c, 23556, L&uuml;beck, Germany","<Point><coordinates>10.61371,53.86444</coordinates></Point>"
2604,Automatenbau B&ouml;ttcher GmbH,,http://www.tech2select.com/automatenbau-boettcher-gmbh/,"Pl&uuml;ckersm&uuml;hle 14, 42555, Velbert, Germany","<Point><coordinates>7.10449,51.3482</coordinates></Point>"
2856,Carl Weydemeyer & Co KG,,http://www.tech2select.com/carl-weydemeyer-und-co-kg/,"Theodor-Heuss-Str. 51-53, 51114, K&ouml;lln, Germany","<Point><coordinates>7.0687,50.8973266</coordinates></Point>"
6017,"Kolimax, s.r.o.",,http://www.tech2select.com/comp-6017/,"Miru 156, 79070, Javornik, Czech Republic","<Point><coordinates>16.9968728,50.3891447</coordinates></Point>"
7155,ÓAM Ózdi Acélmûvek Kft.,,http://www.tech2select.co.uk/comp-7155/,"Kovács-Hagyó Gyula út 7., 3600, Ózd, Hungary","<Point><coordinates>20.3263921,48.2294296</coordinates></Point>"
8361,TRAYAL,,http://www.tech2select.com/comp-8361/,"Milosa Obili´ca bb , SRB-37000, Krusevac, Serbia","<Point><coordinates>21.3166667,43.5833333</coordinates></Point>"
2422,Wilhelm Vogel GmbH Antriebstechnik,,http://www.tech2select.co.uk/wilhelm-vogel-gmbh-antriebstechnik/,"Stattmannstr. 2-6, 72644, Oberboihingen, Germany","<Point><coordinates>9.36287,48.64501</coordinates></Point>"
1489,Hydro Aluminium Mandl & Berger GmbH,,http://www.tech2select.co.uk/hydro-aluminium-mandl-und-berger-gmbh/,"Zeppelinstra&szlig;e 24, 4030, Linz, Austria","<Point><coordinates>14.3174268,48.2555203</coordinates></Point>"
6847,"Wiegel CZ zarove zinkovani, s.r.o.",,http://www.tech2select.com/comp-6847/,"Za Dalnici 509, 26753, Zebrak, Czech Republic","<Point><coordinates>13.8875791,49.8613512</coordinates></Point>"
6878,"Zemedelska technika Bosko, a.s.",,http://www.tech2select.co.uk/comp-6878/,"Chrudichromska 1352/7, 68001, Boskovice, Czech Republic","<Point><coordinates>16.6459492,49.4955852</coordinates></Point>"
2347,Mecanovis AG,,http://www.tech2select.co.uk/mecanovis-ag/,"Hauptstrasse , 9477, Tr&uuml;bbach, Switzerland","<Point><coordinates>9.4806151,47.0738962</coordinates></Point>"
6006,"KnRrr, s.r.o.",,http://www.tech2select.co.uk/comp-6006/,"cp. 9, 38701, Nisovice, Czech Republic","<Point><coordinates>13.8926174,49.1550175</coordinates></Point>"
7020,KÁRPÁT Acél Kereskedelmi Kft.,,http://www.tech2select.co.uk/comp-7020/,"V&ouml;r&ouml;smarty u. 35., 3530, Miskolc, Hungary","<Point><coordinates>20.7938226,48.1001637</coordinates></Point>"
6971,"GENERALTECH GT Építõipari, Kereskedelmi és Szolgáltató Kft.",,http://www.tech2select.com/comp-6971/,"Ady Endre tér 9., 1203, Budapest, Hungary","<Point><coordinates>19.1031444,47.4397216</coordinates></Point>"
6499,"Q - Mont, s.r.o.",,http://www.tech2select.com/comp-6499/,"Plzenska 270, 34802, Bor, Czech Republic","<Point><coordinates>12.7823978,49.7087075</coordinates></Point>"
7589,Fompex spol. s r.o.,,http://www.tech2select.com/comp-7589/,"Kasárenská 9, 91101, Trecín, Slovakia","<Point><coordinates>18.0244742,48.9036539</coordinates></Point>"
10830,Mista sp. z o.o.,,http://www.tech2select.com/index.php?set_ActivMenu=161&ShowFirmId=10830,"grabskiego 36, 37-450, Stalowa Wola, Poland","<Point><coordinates>22.0506721,50.545582</coordinates></Point>"
7205,RESONATOR Vállalkozási és Kereskedelmi Kft.,,http://www.tech2select.com/comp-7205/,"Városligeti fasor 47-49., 1071, Budapest, Hungary","<Point><coordinates>19.0801925,47.5106495</coordinates></Point>"
10827,Rubber Profil Industrial Technology Kft,,http://www.tech2select.com/index.php?set_ActivMenu=161&ShowFirmId=10827,"Pesti Utca 12, 6449, Melykut, Hungary","<Point><coordinates>19.3637409,46.2192871</coordinates></Point>"
10828,Industrie Waermetauscher,,http://www.tech2select.com/index.php?set_ActivMenu=161&ShowFirmId=10828,"Schlaterstrasse 19, 73037, G&ouml;ppingen, Germany","<Point><coordinates>9.6872139,48.6848266</coordinates></Point>"
10829,G & R Motorentechnik Gruber und Retschitzegger KG,,http://www.tech2select.com/index.php?set_ActivMenu=161&ShowFirmId=10829,"Gewerbepark 13, 4100, Ottensheim, Austria","<Point><coordinates>14.1633527,48.3406566</coordinates></Point>"
8367,Fabrika automobilskih Delova - FAD,,http://www.tech2select.com/comp-8367/?setWindowname=1&ShowSupplierInfo=1,"Kneza Aleksandra Str. 210, 32300, Gornji Milanovac, Serbia","<Point><coordinates>20.4742482,44.0355371</coordinates></Point>"
10320,H.T.R. Hydro Taglio Rossi,,http://www.tech2select.com/comp-10320/,"Manzonistrasse 10, 39055, S. Jakob - Laifers (BZ), Italy","<Point><coordinates>11.33258,46.4516</coordinates></Point>"
3102,Engel GmbH & Co KG,,http://www.tech2select.com/engel-gmbh-und-co-kg/,"Woltestr. 2   4, 88244, Weingarten, Germany","<Point><coordinates>9.63146,47.81764</coordinates></Point>"
6779,"Unigaz servis, s.r.o.",,http://www.tech2select.com/comp-6779/,"Zabehlicka 1916/20, 10600, Praha 10 - Zabehlice, Czech Republic","<Point><coordinates>14.4811143,50.0557521</coordinates></Point>"
8833,WASRZASZEK,,http://www.tech2select.com/comp-8833/,"ul. Leszczy&#324;ska 22 , 43300, Bielsko-Bia&#322;a, Poland","<Point><coordinates>19.0533526,49.8005097</coordinates></Point>"
6096,"Kovosreal, s.r.o.",,http://www.tech2select.com/comp-6096/,"Dlouha 67/39, 41501, Teplice, Czech Republic","<Point><coordinates>13.8254146,50.6381243</coordinates></Point>"
6216,"MBB Technik, s.r.o.",,http://www.tech2select.com/comp-6216/,"cp. 11, 44001, Hrivice - Touchovice, Czech Republic","<Point><coordinates>13.7295713,50.3036652</coordinates></Point>"
6641,"Steel Construction, s.r.o.",,http://www.tech2select.com/comp-6641/,"cp. 148, 67163, Lechovice, Czech Republic","<Point><coordinates>16.2249443,48.8711121</coordinates></Point>"
8816,CERMET-TECHNIKA Sp. z o.o. ,,http://www.tech2select.co.uk/comp-8816/,"ul. Zamkowa 7, 35-032, Rzeszów, Poland","<Point><coordinates>21.9998622,50.0339303</coordinates></Point>"
2764,FEWES Feinmechanische Werkst&auml;tten Schlottwitz GmbH,,http://www.tech2select.com/fewes-feinmechanische-werkstaetten-schlottwitz-gmbh/,"Liebst&auml;dter Str. 3, 01768, Schlottwitz, Germany","<Point><coordinates>13.8145441,50.8686687</coordinates></Point>"
5545,"Bohemia Klima, s.r.o.",,http://www.tech2select.com/comp-5545/,"Spojovaci 6, 19000, Praha 9 - Balabenka, Czech Republic","<Point><coordinates>14.4850635,50.1022361</coordinates></Point>"
3769,JUANA TRADING EST.,,http://www.tech2select.com/comp-3769/,"Al Sakhrah Al Musharafa St. , 11185, Amman, Jordan","<Point><coordinates>35.9456951,31.9565783</coordinates></Point>"
6452,"Pragomont Group, s.r.o.",,http://www.tech2select.com/comp-6452/,"Zlatnicka 1130/12, 11000, Praha 1 - Nove Mesto, Czech Republic","<Point><coordinates>14.4320289,50.090925</coordinates></Point>"
6002,"KM - Remont, s.r.o.",,http://www.tech2select.com/comp-6002/,"Terezy Novakove 109a, 62100, Brno, Czech Republic","<Point><coordinates>16.5764409,49.2523331</coordinates></Point>"
2931,DELA KG,,http://www.tech2select.com/dela-kg/,"Industriestr. 109, 57258, Freudenberg, Germany","<Point><coordinates>7.8870071,50.8692321</coordinates></Point>"
3104,Engel Pr&auml;zesionsdrehteile GmbH,,http://www.tech2select.com/engel-praezesionsdrehteile-gmbh/,"Am Klingenweg 7, 65396, Walluf, Germany","<Point><coordinates>8.1623087,50.0451846</coordinates></Point>"
10385,BELARUSIAN OPTICAL AND MECHANICAL ASSOCIATION (BELOMO),,http://www.tech2select.com/comp-10385/,"23, Makayonok St. , , Minsk, ","<Point><coordinates>27.5666667,53.9</coordinates></Point>"
9894,Zahradka Kautschuk + Kunststoff,,http://www.tech2select.com/zahradka-kautschuk--kunststoff/,"Pappelstra&szlig;e 1-3, 2103, Langenzersdorf, Austria","<Point><coordinates>16.3630855,48.2871121</coordinates></Point>"
7334,VITRIN 98. Kereskedelmi és Szolgáltató Kft.,,http://www.tech2select.com/comp-7334/,"Károlyi Mihály u. 16., 3625, Ózd, Hungary","<Point><coordinates>20.218952,48.228251</coordinates></Point>"
9891,Wilhelm Herm. M&uuml;ller GmbH & Co. KG,,http://www.tech2select.com/wilhelm-herm-mueller-gmbh-und-co-kg/,"Heinrich-Nordhoff-Ring 14, 30826, Garbsen, Germany","<Point><coordinates>9.5899992,52.4488121</coordinates></Point>"
3047,EBK Kunststoff GmbH,,http://www.tech2select.com/ebk-kunststoff-gmbh/,"Fuggerstr. 15, 51149, K&ouml;ln, Germany","<Point><coordinates>7.07414,50.90514</coordinates></Point>"
1164,Bitter Gesellschaft m.b.H.,,http://www.tech2select.com/bitter-gesellschaft-mbh/,"Burgstallstra&szlig;e 13, 4523, Neuzeug, Austria","<Point><coordinates>14.3250061,48.0333199</coordinates></Point>"
6863,"Zamecnictvi Bily, s.r.o.",,http://www.tech2select.com/comp-6863/,"Vrahovicka 4250/14, 79601, Prostejov, Czech Republic","<Point><coordinates>17.1246016,49.4737023</coordinates></Point>"
6790,"Unox Car, s.r.o.",,http://www.tech2select.com/comp-6790/,"Plotni 688/75, 60200, Brno-jih - Komarov, Czech Republic","<Point><coordinates>16.6202467,49.182222</coordinates></Point>"
6591,"Silva ART, s.r.o.",,http://www.tech2select.com/comp-6591/,"Kostelni 918/16, 73701, Cesky Tesin, Czech Republic","<Point><coordinates>18.6127178,49.728747</coordinates></Point>"
7094,Mérlegtechnika Kft.,,http://www.tech2select.com/comp-7094/,"Kerek K&uuml;lter&uuml;let 875., 5600, Békéscsaba, Hungary","<Point><coordinates>21.0877309,46.6735939</coordinates></Point>"
7033,KMT Projekt Nyílászárógyártó és Szolgáltató Kft.,,http://www.tech2select.com/comp-7033/,"Szabadság tér 71., 6800, Hódmezõvásárhely, Hungary","<Point><coordinates>20.3324761,46.4217484</coordinates></Point>"
6828,"Vratova a Dverni Technika, s.r.o.",,http://www.tech2select.com/comp-6828/,"Bieblova 887/3, 50003, Hradec Kralove - Slezske Predmesti, Czech Republic","<Point><coordinates>15.8682376,50.2203495</coordinates></Point>"
1425,Haidlmair Gesellschaft m.b.H.,,http://www.tech2select.com/haidlmair-gesellschaft-mbh/,"Haidlmairstra&szlig;e 1, 4542, Nu&szlig;bach, Austria","<Point><coordinates>14.1497105,47.974886</coordinates></Point>"
8800,BESKAB s.r.o.,,http://www.tech2select.com/comp-8800/,"Dukelskych hrdinu 14, 563 01, Lanskroun - Zichlinske Predmesti, Czech Republic","<Point><coordinates>16.6239528,49.9070173</coordinates></Point>"
6577,"Seson, s.r.o.",,http://www.tech2select.com/comp-6577/,"Nadrazni 320, 28102, Cerhenice, Czech Republic","<Point><coordinates>15.0792975,50.0773274</coordinates></Point>"
6313,"Monza CZ, s.r.o.",,http://www.tech2select.com/comp-6313/,"U Vrby 662, 76315, Slusovice, Czech Republic","<Point><coordinates>17.799809,49.2430673</coordinates></Point>"
6070,"Kovobrasiv Mnisek, s.r.o.",,http://www.tech2select.com/comp-6070/,"905 , 25210, Mnisek pod Brdy, Czech Republic","<Point><coordinates>14.261765,49.8665005</coordinates></Point>"
2078,TTTech Computertechnik AG,,http://www.tech2select.com/tttech-computertechnik-ag/,"Sch&ouml;nbrunnerstra&szlig;e 7, 1040, Wien, Austria","<Point><coordinates>16.3614202,48.1950508</coordinates></Point>"
6632,"Stas Steel, a.s.",,http://www.tech2select.com/comp-6632/,"Kojetinska 358/71, 75002, Prerov I - Mesto, Czech Republic","<Point><coordinates>17.4396159,49.4428518</coordinates></Point>"
